KEY_SKU_MEDICAMENTO;QTD_VENDIDA;DATA
CLORIDRATO DE TIORIDAZINA 100 MG COM REV CT BL AL PLAS TRANS X 20;9352;2021-10-01
CLORIDRATO DE TIORIDAZINA 100 MG DRG CT BL AL PLAS INC X 20;105;2021-04-01
CLORIDRATO DE TIORIDAZINA 200 MG COM LIB PROL CT FR VD AMB X 20;1061;2021-10-01
CLORIDRATO DE TIORIDAZINA 200 MG COM RET CT FR VD AMB X 20;12;2018-05-01
CLORIDRATO DE TIORIDAZINA 25 MG COM REV CT BL AL PLAS TRANS X 20;14799;2021-10-01
CLORIDRATO DE TIORIDAZINA 25 MG DRG CT BL AL PLAS INC X 20;119;2021-07-01
CLORIDRATO DE TIORIDAZINA 50 MG COM REV CT BL AL PLAS TRANS X 20;5060;2021-10-01
CLORIDRATO DE TIORIDAZINA 50 MG DRG CT BL AL PLAS INC X 20;10;2018-11-01
CLORIDRATO DE TIZANIDINA 2 MG COM CT BL AL PLAS PVC/PVDC OPC X 30;1;2020-11-01
CLORIDRATO DE TRAMADOL + DICLOFENACO SÓDICO (25,0 + 25,0) MG COM CT BL AL PLAS PVC/PEBD/PVDC TRANS X 20;385;2021-10-01
CLORIDRATO DE TRAMADOL + DICLOFENACO SÓDICO (50,0 + 50,0) MG COM CT BL AL PLAS PVC/PEBD/PVDC TRANS X 20;79;2021-10-01
CLORIDRATO DE TRAMADOL + PARACETAMOL (37,5 + 325) MG COM CT BL AL PLAS PVC/PVDC TRANS X 10;4066;2019-12-01
CLORIDRATO DE TRAMADOL + PARACETAMOL (37,5 + 325) MG COM CT BL AL PLAS PVC/PVDC TRANS X 20;4645;2019-12-01
CLORIDRATO DE TRAMADOL + PARACETAMOL (37,5 + 325) MG COM CT BL AL PLAS PVC/PVDC TRANS X 30;7219;2019-12-01
CLORIDRATO DE TRAMADOL + PARACETAMOL (37,5 + 325,0) MG COM REV CT BL AL PLAS PVC/PVDC TRANS X 10;1060;2021-10-01
CLORIDRATO DE TRAMADOL + PARACETAMOL (37,5 + 325,0) MG COM REV CT BL AL PLAS PVC/PVDC TRANS X 20;1447;2021-10-01
CLORIDRATO DE TRAMADOL + PARACETAMOL (37,5 + 325,0) MG COM REV CT BL AL PLAS TRANS X 10;51935;2021-10-01
CLORIDRATO DE TRAMADOL + PARACETAMOL (37,5 + 325,0) MG COM REV CT BL AL PLAS TRANS X 20;86364;2021-10-01
CLORIDRATO DE TRAMADOL + PARACETAMOL (37,5 + 325,0) MG COM REV CT BL AL PLAS TRANS X 30;7072;2021-10-01
CLORIDRATO DE TRAMADOL + PARACETAMOL 37,5 MG + 325 MG COM CT BL AL PLAS TRANS X 10;2054;2021-10-01
CLORIDRATO DE TRAMADOL + PARACETAMOL 37,5 MG + 325 MG COM CT BL AL PLAS TRANS X 20;2339;2021-10-01
CLORIDRATO DE TRAMADOL + PARACETAMOL 37,5 MG + 325 MG COM CT BL AL PLAS TRANS X 30;3841;2021-10-01
CLORIDRATO DE TRAMADOL + PARACETAMOL 37,5 MG + 325 MG COM REV CT BL AL PLAS PVC TRANS X 10;316;2020-09-01
CLORIDRATO DE TRAMADOL + PARACETAMOL 37,5 MG + 325 MG COM REV CT BL AL PLAS PVC TRANS X 20;364;2020-09-01
CLORIDRATO DE TRAMADOL + PARACETAMOL 37,5 MG + 325 MG COM REV CT BL AL PLAS PVC TRANS X 30;758;2020-09-01
CLORIDRATO DE TRAMADOL + PARACETAMOL 37,5 MG + 325 MG COM REV CT BL AL PLAS TRANS X 10;5800;2021-10-01
CLORIDRATO DE TRAMADOL + PARACETAMOL 37,5 MG + 325 MG COM REV CT BL AL PLAS TRANS X 20;7796;2021-10-01
CLORIDRATO DE TRAMADOL + PARACETAMOL 37,5 MG + 325 MG COM REV CT BL AL PLAS TRANS X 30;4142;2021-10-01
CLORIDRATO DE TRAMADOL 100 MG COM REV CT BL AL PLAS OPC X 10 ;184;2021-05-01
CLORIDRATO DE TRAMADOL 100 MG COM REV LIB PROL CT BL AL PLAS OPC X 10;22018;2021-10-01
CLORIDRATO DE TRAMADOL 100 MG COM REV LIB PROL CT BL AL PLAS OPC X 20;4357;2021-10-01
CLORIDRATO DE TRAMADOL 100 MG COM REV LIB PROL CT BL AL PLAS OPC X 30;4031;2021-10-01
CLORIDRATO DE TRAMADOL 100 MG COM REV LIB PROL CT BL AL PLAS TRANS X 10;45317;2021-10-01
CLORIDRATO DE TRAMADOL 100 MG COM REV LIB RETARD CT BL AL PLAS OPC X 10;2527;2021-10-01
CLORIDRATO DE TRAMADOL 100 MG/ML SOL OR CT FR GOT VD AMB X 15 ML;20356;2021-10-01
CLORIDRATO DE TRAMADOL 100 MG/ML SOL OR CT FR VD AMB GOT X 10 ML;13551;2021-10-01
CLORIDRATO DE TRAMADOL 100 MG/ML SOL OR CT FR VD AMB X 10 ML;1;2018-02-01
CLORIDRATO DE TRAMADOL 100 MG/ML SOL OR GOT CT FR VD AMB X 10 ML;3411;2021-10-01
CLORIDRATO DE TRAMADOL 100MG/ML SOL OR CT FR PLAS AMB GOT X 10ML ;6190;2021-10-01
CLORIDRATO DE TRAMADOL 100MG/ML SOL OR CT FR VD AMB GOT X 10ML ;7901;2021-04-01
CLORIDRATO DE TRAMADOL 50 MG CAP CT BL AL PLAS OPC X 10 ;2387;2021-10-01
CLORIDRATO DE TRAMADOL 50 MG CAP DURA CT BL AL PLAS OPC X 10;3124;2021-10-01
CLORIDRATO DE TRAMADOL 50 MG CAP DURA CT BL AL PLAS PVC OPC X 10;13894;2021-10-01
CLORIDRATO DE TRAMADOL 50 MG CAP DURA CT BL AL PLAS PVC OPC X 20;3152;2021-10-01
CLORIDRATO DE TRAMADOL 50 MG CAP DURA CT BL AL PLAS PVC/PE/PVDC OPC X 10;1597;2021-10-01
CLORIDRATO DE TRAMADOL 50 MG CAP DURA CT BL AL PLAS PVC/PE/PVDC OPC X 20;633;2021-10-01
CLORIDRATO DE TRAMADOL 50 MG CAP DURA CT BL AL PLAS PVC/PVDC OPC X 10;11900;2021-10-01
CLORIDRATO DE TRAMADOL 50 MG CAP DURA CT BL AL PLAS PVC/PVDC OPC X 20;12945;2021-10-01
CLORIDRATO DE TRAMADOL 50 MG CAP DURA CT BL AL PLAS PVDC OPC X 10;66617;2021-10-01
CLORIDRATO DE TRAMADOL 50 MG CAP GEL CT BL AL PLAS OPC X 10;22169;2021-10-01
CLORIDRATO DE TRAMADOL 50 MG CAP GEL DURA CT 1 BL AL PLAS OPC X 10 ;333;2019-05-01
CLORIDRATO DE TRAMADOL 50 MG CAP GEL DURA CT BL AL / AL X 10;2269;2018-11-01
CLORIDRATO DE TRAMADOL 50 MG CAP GEL DURA CT BL AL PLAS AMB X 10;22868;2021-10-01
CLORIDRATO DE TRAMADOL 50 MG CAP GEL DURA CT BL AL PLAS BCO X 10 ;57204;2021-01-01
CLORIDRATO DE TRAMADOL 50 MG CAP GEL DURA CT BL AL PLAS OPC X 10;23551;2021-10-01
CLORIDRATO DE TRAMADOL 50 MG CAP GEL DURA CT BL AL PLAS OPC X 10 ;86916;2021-10-01
CLORIDRATO DE TRAMADOL 50 MG CAP GEL DURA CT BL AL PLAS OPC X 20;1905;2021-05-01
CLORIDRATO DE TRAMADOL 50 MG CAP GEL DURA CT BL AL PLAS TRANS X 10;174520;2021-10-01
CLORIDRATO DE TRAMADOL 50 MG COM REV LIB PROL CT BL AL PLAS PVC PVDC OPC X 10;4533;2021-10-01
CLORIDRATO DE TRAMADOL 50 MG COM REV LIB PROL CT BL AL PLAS PVC PVDC OPC X 20;2201;2021-10-01
CLORIDRATO DE TRAMADOL 50 MG/ ML SOL INJ IV/IM CX 25 AMP VD TRANS X 2 ML;2;2019-01-01
CLORIDRATO DE TRAMADOL 50 MG/ML SOL INJ CT 5 AMP VD INC X 1ML;2;2021-06-01
CLORIDRATO DE TRAMADOL 50 MG/ML SOL INJ CT 5 AMP VD INC X 2 ML;10;2021-06-01
CLORIDRATO DE TRAMADOL 50 MG/ML SOL INJ CT 5 AMP VD INC X 2ML;3;2019-05-01
CLORIDRATO DE TRAZODONA 100 MG COM CT BL AL AL X 30;11869;2021-10-01
CLORIDRATO DE TRAZODONA 100 MG COM CT BL AL PLAS PVC/PVDC TRANS X 30;60;2021-10-01
CLORIDRATO DE TRAZODONA 100 MG COM REV CT BL AL PLAS OPC X 30;27035;2021-10-01
CLORIDRATO DE TRAZODONA 100 MG COM REV CT BL AL PLAS TRANS X 20;7;2020-04-01
CLORIDRATO DE TRAZODONA 100 MG COM REV CT BL AL PLAS TRANS X 30;22871;2021-10-01
CLORIDRATO DE TRAZODONA 150 MG COM LIB PROL CT BL AL PLAS OPC X 10;2;2018-11-01
CLORIDRATO DE TRAZODONA 150 MG COM LIB PROL CT BL AL PLAS OPC X 20;1511;2021-04-01
CLORIDRATO DE TRAZODONA 150 MG COM LIB PROL CT BL AL PLAS OPC X 30;125710;2021-10-01
CLORIDRATO DE TRAZODONA 50 MG COM CT BL AL AL X 30;6;2021-10-01
CLORIDRATO DE TRAZODONA 50 MG COM CT BL AL AL X 60;48441;2021-10-01
CLORIDRATO DE TRAZODONA 50 MG COM CT BL AL PLAS PVC/PVDC TRANS X 60;1655;2021-10-01
CLORIDRATO DE TRAZODONA 50 MG COM REV CT BL AL PLAS OPC X 60;77957;2021-10-01
CLORIDRATO DE TRAZODONA 50 MG COM REV CT BL AL PLAS TRANS X 20;1;2021-06-01
CLORIDRATO DE TRAZODONA 50 MG COM REV CT BL AL PLAS TRANS X 60;118129;2021-10-01
CLORIDRATO DE TRIEXIFENIDIL 2 MG COM CT BL AL PLAS INC X 30;1544;2021-10-01
CLORIDRATO DE TRIEXIFENIDIL 2 MG COM CT BL AL PLAS PVC TRANS X 30;1895;2019-12-01
CLORIDRATO DE TRIEXIFENIDIL 5 MG COM CT BL AL PLAS INC X 30;1676;2021-10-01
CLORIDRATO DE TRIEXIFENIDIL 5 MG COM CT BL AL PLAS PVC TRANS X 30;2610;2019-12-01
CLORIDRATO DE VANCOMICINA 500 MG PO LIOF P/ SOL INJ IV CX 25 FA VD INC X 10 ML (EMB HOSP);293;2021-06-01
CLORIDRATO DE VENLAFAXINA 150 MG CAP DURA LIB PROL CT BL AL PLAS OPC X 10 ;4;2021-10-01
CLORIDRATO DE VENLAFAXINA 150 MG CAP DURA LIB PROL CT BL AL PLAS OPC X 30;2708;2021-10-01
CLORIDRATO DE VENLAFAXINA 150 MG CAP DURA LIB PROL CT BL AL PLAS TRANS X 07;23;2020-12-01
CLORIDRATO DE VENLAFAXINA 150 MG CAP DURA LIB PROL CT BL AL PLAS TRANS X 14;3;2019-07-01
CLORIDRATO DE VENLAFAXINA 150 MG CAP DURA LIB PROL CT BL AL PLAS TRANS X 28;166;2021-10-01
CLORIDRATO DE VENLAFAXINA 150 MG CAP DURA LIB PROL CT BL AL PLAS TRANS X 30;147939;2021-10-01
CLORIDRATO DE VENLAFAXINA 150 MG CAP DURA LIB PROL CT BL AL PLAS TRANS X 60;520;2021-10-01
CLORIDRATO DE VENLAFAXINA 150 MG CAP GEL DURA BL AL AL X 14 ;7;2021-08-01
CLORIDRATO DE VENLAFAXINA 150 MG CAP GEL DURA BL AL PVC X 14;30;2021-09-01
CLORIDRATO DE VENLAFAXINA 150 MG CAP GEL DURA CT BL AL AL X 30;55341;2021-10-01
CLORIDRATO DE VENLAFAXINA 150 MG CAP GEL DURA CT BL AL PLAS INC X 14;11;2019-11-01
CLORIDRATO DE VENLAFAXINA 150 MG CAP GEL DURA CT BL AL PLAS INC X 28;337;2021-07-01
CLORIDRATO DE VENLAFAXINA 150 MG CAP GEL DURA CT BL AL PLAS INC X 30;7332;2021-02-01
CLORIDRATO DE VENLAFAXINA 150 MG CAP GEL DURA LIB CONTROL CT BL AL PLAS INC X 15;4;2020-12-01
CLORIDRATO DE VENLAFAXINA 150 MG CAP GEL DURA LIB CONTROL CT BL AL PLAS INC X 30;18236;2021-10-01
CLORIDRATO DE VENLAFAXINA 150 MG CAP GEL DURA LIB CONTROL CT BL AL PLAS TRANS X 30;82364;2021-10-01
CLORIDRATO DE VENLAFAXINA 150 MG CAP GEL DURA LIB PROL CT BL AL PLAS BCO OPC X 30;455;2021-10-01
CLORIDRATO DE VENLAFAXINA 150 MG CAP GEL DURA LIB PROL CT BL AL PLAS OPC X 14;27;2018-12-01
CLORIDRATO DE VENLAFAXINA 150 MG CAP GEL DURA LIB PROL CT BL AL PLAS OPC X 30;1170;2021-10-01
CLORIDRATO DE VENLAFAXINA 150MG CAP GEL DURA LIB CONTROL CT BL AL PLAS INC X 15 ;245;2019-02-01
CLORIDRATO DE VENLAFAXINA 150MG CAP GEL DURA LIB CONTROL CT BL AL PLAS INC X 30;9684;2021-10-01
CLORIDRATO DE VENLAFAXINA 150MG CAP GEL DURA LIB CONTROL CT BL AL PLAS TRANS X 30;393;2020-01-01
CLORIDRATO DE VENLAFAXINA 37,5 MG CAP DURA LIB PROL CT BL AL PLAS OPC X 30;1534;2021-10-01
CLORIDRATO DE VENLAFAXINA 37,5 MG CAP DURA LIB PROL CT BL AL PLAS TRANS X 14;1;2021-10-01
CLORIDRATO DE VENLAFAXINA 37,5 MG CAP DURA LIB PROL CT BL AL PLAS TRANS X 28;37;2020-01-01
CLORIDRATO DE VENLAFAXINA 37,5 MG CAP DURA LIB PROL CT BL AL PLAS TRANS X 30;61308;2021-10-01
CLORIDRATO DE VENLAFAXINA 37,5 MG CAP DURA LIB PROL CT BL AL PLAS TRANS X 7;4;2021-05-01
CLORIDRATO DE VENLAFAXINA 37,5 MG CAP DURA LIB PROL CT BL AL PLAS TRANS X 7    ;2;2018-04-01
CLORIDRATO DE VENLAFAXINA 37,5 MG CAP DURA LIB PROL CT BL AL PLAS TRANS X30;15614;2021-10-01
CLORIDRATO DE VENLAFAXINA 37,5 MG CAP GEL DURA CT BL AL AL X 14 ;2;2020-10-01
CLORIDRATO DE VENLAFAXINA 37,5 MG CAP GEL DURA CT BL AL AL X 30;30096;2021-10-01
CLORIDRATO DE VENLAFAXINA 37,5 MG CAP GEL DURA LIB CONTROL CT BL AL PLAS INC X 15;1;2018-04-01
CLORIDRATO DE VENLAFAXINA 37,5 MG CAP GEL DURA LIB CONTROL CT BL AL PLAS INC X 30;11462;2021-10-01
CLORIDRATO DE VENLAFAXINA 37,5 MG CAP GEL DURA LIB CONTROL CT BL AL PLAS TRANS X 15;1;2020-08-01
CLORIDRATO DE VENLAFAXINA 37,5 MG CAP GEL DURA LIB CONTROL CT BL AL PLAS TRANS X 30;37908;2021-10-01
CLORIDRATO DE VENLAFAXINA 37,5 MG CAP GEL DURA LIB CONTROL CT BL AL PLAS TRANS X 7;6;2019-04-01
CLORIDRATO DE VENLAFAXINA 37,5 MG CAP GEL DURA LIB PROL CT BL AL PLAS INC X 28;542;2021-10-01
CLORIDRATO DE VENLAFAXINA 37,5 MG CAP GEL DURA LIB PROL CT BL AL PLAS INC X 30;2656;2021-02-01
CLORIDRATO DE VENLAFAXINA 37,5 MG COM CT BL AL AL X 28;1014;2021-10-01
CLORIDRATO DE VENLAFAXINA 37,5 MG COM CT BL AL PLAS TRANS X 28;1784;2021-10-01
CLORIDRATO DE VENLAFAXINA 50 MG COM CT BL AL PLAS TRANS X 30;1;2018-06-01
CLORIDRATO DE VENLAFAXINA 75 MG CAP DURA LIB PROL CT BL AL PLAS OPC X 30;5559;2021-10-01
CLORIDRATO DE VENLAFAXINA 75 MG CAP DURA LIB PROL CT BL AL PLAS PVC/PE/PVDC TRANS X 30;131;2021-10-01
CLORIDRATO DE VENLAFAXINA 75 MG CAP DURA LIB PROL CT BL AL PLAS TRANS X 14 ;2;2019-09-01
CLORIDRATO DE VENLAFAXINA 75 MG CAP DURA LIB PROL CT BL AL PLAS TRANS X 28;301;2021-10-01
CLORIDRATO DE VENLAFAXINA 75 MG CAP DURA LIB PROL CT BL AL PLAS TRANS X 30;161153;2021-10-01
CLORIDRATO DE VENLAFAXINA 75 MG CAP DURA LIB PROL CT BL AL PLAS TRANS X 60;603;2021-10-01
CLORIDRATO DE VENLAFAXINA 75 MG CAP DURA LIB PROL CT BL AL PLAS TRANS X30;46231;2021-10-01
CLORIDRATO DE VENLAFAXINA 75 MG CAP GEL DURA BL AL PVC X 14 ;1;2021-06-01
CLORIDRATO DE VENLAFAXINA 75 MG CAP GEL DURA CT BL AL AL X 30;60147;2021-10-01
CLORIDRATO DE VENLAFAXINA 75 MG CAP GEL DURA CT BL AL PLAS INC X 28;568;2021-09-01
CLORIDRATO DE VENLAFAXINA 75 MG CAP GEL DURA CT BL AL PLAS INC X 30;1470;2019-08-01
CLORIDRATO DE VENLAFAXINA 75 MG CAP GEL DURA LIB CONTROL CT BL AL PLAS INC X 15;1;2019-09-01
CLORIDRATO DE VENLAFAXINA 75 MG CAP GEL DURA LIB CONTROL CT BL AL PLAS INC X 30;7517;2021-10-01
CLORIDRATO DE VENLAFAXINA 75 MG CAP GEL DURA LIB CONTROL CT BL AL PLAS TRANS X 30;116854;2021-10-01
CLORIDRATO DE VENLAFAXINA 75 MG CAP GEL DURA LIB PROL CT BL PLAS OPC X 15;6;2018-01-01
CLORIDRATO DE VENLAFAXINA 75 MG CAP GEL DURA LIB PROL CT BL PLAS OPC X 30;1861;2021-10-01
CLORIDRATO DE VENLAFAXINA 75 MG COM CT BL AL AL X 28;223;2021-09-01
CLORIDRATO DE VENLAFAXINA 75 MG COM CT BL AL PLAS TRANS X 28;4150;2021-10-01
CLORIDRATO DE VENLAFAXINA 75 MG COM LIB PROL CT BL AL AL X 30;199;2020-10-01
CLORIDRATO DE VENLAFAXINA 75MG CAP GEL DURA LIB CONTROL CT BL AL PLAS INC X 15 ;7;2021-06-01
CLORIDRATO DE VENLAFAXINA 75MG CAP GEL DURA LIB CONTROL CT BL AL PLAS INC X 30;46745;2021-10-01
CLORIDRATO DE VENLAFAXINA 75MG CAP GEL DURA LIB CONTROL CT BL AL PLAS TRANS X 30;682;2020-01-01
CLORIDRATO DE ZIPRASIDONA MONOIDRATADO 40 MG CAP DURA CT BL AL AL X 30;267;2021-10-01
CLORIDRATO DE ZIPRASIDONA MONOIDRATADO 40 MG CAP DURA CT BL AL/AL X 30;1;2020-08-01
CLORIDRATO DE ZIPRASIDONA MONOIDRATADO 80 MG CAP DURA CT BL AL AL X 30;253;2021-10-01
CLORIDRATO DE ZIPRASIDONA MONOIDRATADO 80 MG CAP DURA CT BL AL/AL X 30;44;2020-08-01
CLOTRIMAZOL 10 MG/G CREM VAG CT BG AL X 35 G + 6 APLIC;2;2017-10-01
CLOXAZOLAM 1 MG COM CT BL AL/AL X 20  ;78;2018-05-01
CLOXAZOLAM 1 MG COM CT BL AL/AL X 30;1486;2018-10-01
CLOXAZOLAM 1 MG COM CT BL AL/AL X 30;3916;2018-10-01
CLOXAZOLAM 1 MG COM CT STR AL X 20;14;2018-05-01
CLOXAZOLAM 1 MG COM CT STR AL X 30;466;2018-03-01
CLOXAZOLAM 2 MG COM CT BL AL/AL X 20 ;146;2018-07-01
CLOXAZOLAM 2 MG COM CT BL AL/AL X 30;9299;2018-12-01
CLOXAZOLAM 2 MG COM CT BL AL/AL X 30;5611;2018-10-01
CLOXAZOLAM 2 MG COM CT STR AL X 20 ;1;2017-11-01
CLOXAZOLAM 2 MG COM CT STR AL X 30 ;18;2018-03-01
CLOXAZOLAM 4 MG COM CT BL AL/AL X 20  ;3;2017-11-01
CLOXAZOLAM 4 MG COM CT BL AL/AL X 30;699;2018-05-01
CLOXAZOLAM 4 MG COM CT STR AL X 30;41;2018-03-01
CLOZAPINA 100 MG COM CT BL AL PLAS PVC TRANS X 30;59;2019-12-01
CLOZAPINA 100 MG COM CT BL AL PLAS TRANS X 30;21305;2021-10-01
CLOZAPINA 25 MG COM CT BL AL PLAS PVC TRANS X 20 ;76;2019-12-01
CLOZAPINA 25 MG COM CT BL AL PLAS TRANS X 20 ;6893;2021-10-01
CLOZAPINA 25 MG COM CT BL AL PLAS TRANS X 30;13824;2021-10-01
COLAGENASE 0,6 U/G POM DERM CT 01 BG AL X 30 G + ESP PLAS;1;2021-07-01
COLAGENASE 0,6 U/G POM DERM CT BG AL X 50 G + ESPAT;75;2019-01-01
COLAGENASE 1,2 U/G POM DERM CT BG AL X 15 G;1;2019-03-01
COLECALCIFEROL 7000 UI CAP MOLE CT BL AL PLAS OPC X 10;1;2019-09-01
COLECALCIFEROL 7000 UI COM REV CT BL AL PLAS OPC X 8  ;1;2018-07-01
COLISTIMETATO DE SÓDIO 1.000.000 UI PO SOL INJ/INAL CX 10 FA VD TRANS X 10 ML ;1433;2021-07-01
CORDIA VERBENACEA DC. 5 MG/G CREM DERM CT BG AL X 30 G ;6;2020-10-01
CROMOGLICATO DISSODICO 4 PCC SOL NAS FR PLAS OPC SPRAY X 13 ML + APLIC;52;2019-06-01
DECANOATO DE HALOPERIDOL 50 MG/ML SOL INJ CX 5 AMP VD AMB X 1 ML;7894;2021-10-01
DECANOATO DE NANDROLONA 25 MG/ML SOL INJ CT AMP VD INC X 1 ML;3;2021-03-01
DECANOATO DE NANDROLONA 25 MG/ML SOL INJ IM CT AMP VD TRANS X 1 ML;2719;2019-11-01
DECANOATO DE NANDROLONA 50 MG SOL INJ CT 25 AMP VD INC X 1 ML;3;2021-08-01
DECANOATO DE NANDROLONA 50 MG/ML SOL INJ CT AMP VD INC X 1 ML;347;2021-10-01
DECANOATO DE NANDROLONA 50 MG/ML SOL INJ CT AMP VD TRANS X 1 ML;8610;2021-10-01
DECANOATO DE NANDROLONA 50 MG/ML SOL INJ IM CT AMP VD TRANS X 1 ML;11053;2019-09-01
DECANOATO DE TESTOSTERONA + FEMPROPIONATO DE TESTOSTERONA + ISOCAPROATO DE TESTOSTERONA + PROPIONATO DE TESTOSTERONA (30 + 60 + 100 + 60) MG SOL INJ IM CT AMP VD TRANS X 1 ML;21999;2019-12-01
DECANOATO DE TESTOSTERONA + FEMPROPIONATO DE TESTOSTERONA + ISOCAPROATO DE TESTOSTERONA + PROPIONATO DE TESTOSTERONA 30 MG + 60 MG + 100 MG + 60 MG SOL INJ CT AMP VD INC X 1 ML;64171;2021-10-01
DECANOATO DE TESTOSTERONA + FEMPROPIONATO DE TESTOSTERONA + ISOCAPROATO DE TESTOSTERONA + PROPIONATO DE TESTOSTERONA 30 MG + 60 MG + 100 MG + 60 MG SOL INJ CT AMP VD TRANS X 1 ML;131360;2021-10-01
DECANOATO DE ZUCLOPENTIXOL 200 MG/ML SOL INJ IM DEPOT CX AMP VD TRANS X 1 ML;11573;2021-10-01
DESLORATADINA 0,5 MG/ML XPE CT FR PLAS PET AMB X 60 ML + SER DOS + ADAPT;14;2021-10-01
DESLORATADINA 5 MG COM REV CT BL AL AL X 30;28;2021-08-01
DESONIDA + SULFATO DE GENTAMICINA 0,5 MG/G + 1,0 MG/G GEL CREM CT BG AL X 30G;6741;2021-10-01
DESONIDA 0,5MG/G GEL CREM CT BG AL X 30 G;1;2019-11-01
DESOXIMETASONA + SULFATO DE NEOMICINA 2,5 MG + 7,145 MG POM DERM CT BG AL X 20 G;9;2021-03-01
DEXAMETASONA + NISTATINA + SULFATO DE NEOMICINA CREM VAG CT BG AL X 60 G + 10 APLIC;19415;2021-10-01
DEXAMETASONA + SULFATO DE NEOMICINA + SULFATO DE POLIMIXINA B (1 MG + 3,5 MG + 6000 UI)/G POM OFT CT BG AL X 3,5 G;24348;2021-10-01
DEXAMETASONA + SULFATO DE NEOMICINA + SULFATO DE POLIMIXINA B (1 MG + 3,5 MG + 6000 UI)/ML SUS OFT CT FR PLAS OPC GOT X 5 ML;12748;2021-10-01
DEXAMETASONA + SULFATO DE NEOMICINA + SULFATO DE POLIMIXINA B (1 MG + 5 MG + 6.000 UI)/G POM OFT CT BG AL X 3,5 G;2194;2021-10-01
DEXAMETASONA + SULFATO DE NEOMICINA + SULFATO DE POLIMIXINA B (1 MG + 5 MG + 6.000 UI)/ML SUS GOT OFT CT FR GOT PLAS PE TRANSL X 5 ML;8055;2021-10-01
DEXAMETASONA + SULFATO DE NEOMICINA + SULFATO DE POLIMIXINA B (1,0 MG + 5,0 MG + 6.000 UI)/G POM OFT CT BG AL X 3,5 G;303;2021-06-01
DEXAMETASONA + SULFATO DE NEOMICINA + SULFATO DE POLIMIXINA B (1,0 MG + 5,0 MG + 6.000 UI)/ML SUS GOT OFT CT FR GOT PLAS PE TRANS X 5 ML;597;2021-06-01
DEXAMETASONA + SULFATO DE NEOMICINA + SULFATO DE POLIMIXINA B 1 MG + 5 MG + 6.000 UI/G POM OFT CT BG AL X 3,5 G;2126;2019-08-01
DEXAMETASONA + SULFATO DE NEOMICINA + SULFATO DE POLIMIXINA B 1 MG + 5 MG + 6.000 UI/ML SUS OFT CT FR PLAS OPC GOT X 5 ML;1763;2019-07-01
DEXAMETASONA + SULFATO DE NEOMICINA + SULFATO DE POLIMIXINA B 1,0 MG/G + 5,0 MG/G + 6.000 UI/G POM OFT CT BG AL X 3,5 G;2213;2021-10-01
DEXAMETASONA + SULFATO DE NEOMICINA + SULFATO DE POLIMIXINA B 1,0 MG/ML + 3,5 MG/ML + 6.000 UI/ML SUS OFT CT FR PLAS OPC GOT X 5 ML;190;2021-10-01
DEXAMETASONA + SULFATO DE NEOMICINA + SULFATO DE POLIMIXINA B 1,0 MG/ML + 3,5 MG/ML + 6.000 UI/ML SUS OFT CT FR PLAS OPC GOT X 5 ML ;958;2021-10-01
DEXAMETASONA + SULFATO DE NEOMICINA + SULFATO DE POLIMIXINA B 1,0 MG/ML + 5,0 MG/ML + 6.000 UI/ML SUS OFT CT FR PLAS TRANS GOT X 5 ML;23673;2021-10-01
DEXAMETASONA + TOBRAMICINA (3 + 1) MG/ML SUS OFT CT FR GOT PLAS OPC X 5 ML;7582;2019-04-01
DEXAMETASONA + TOBRAMICINA 0,3 PCC + 0,1 PCC SUS OFT CT FR PLAS OPC GOT X 5 ML;81;2018-06-01
DEXAMETASONA + TOBRAMICINA 3 MG/G + 1 MG/G POM OFT CT BG AL X 3,5 G;15804;2021-10-01
DEXAMETASONA + TOBRAMICINA 3 MG/ML + 1 MG/ML SUS OFT CT 1 FR PLAS TRANS GOT X 5 ML;5;2018-03-01
DEXAMETASONA + TOBRAMICINA 3 MG/ML + 1 MG/ML SUS OFT CT FR PLAS OPC X 5 ML;38449;2021-10-01
DEXAMETASONA + TOBRAMICINA 3 MG/ML + 1 MG/ML SUS OFT CT FR PLAS TRANS GOT X 5 ML;695;2018-09-01
DEXAMETASONA + TOBRAMICINA 3,0 MG/G + 1,0 MG/G POM OFT CT BG AL X 3,5 G;1861;2021-10-01
DEXAMETASONA + TOBRAMICINA 3,0 MG/ML + 1,0 MG/ML SUS OFT CT FR GOT PLAS TRANS X 5 ML;45208;2021-10-01
DEXAMETASONA + TOBRAMICINA 3,0 MG/ML + 1,0 MG/ML SUS OFT CT FR PLAS TRANS GOT X 5 ML;12910;2021-10-01
DEXAMETASONA 0,5 MG COM CT BL AL PLAS INC X 20;6;2021-06-01
DEXAMETASONA 0,75 MG COM CT BL AL PLAS INC X 20;3;2018-12-01
DEXAMETASONA 1,0 MG/G POM OFT CT BG AL X 3,5 G;17;2021-10-01
DEXAMETASONA 1,0 MG/ML SUS OFT CT FR PLAS TRANS GOT X 5 ML;2;2019-10-01
DEXTRANO + HIPROMELOSE (1,0 + 3,0) MG/ML SOL OFT CT FR GOT PLAS TRANS X 15 ML;2;2018-12-01
DIAZEPAM 10 MG COM CT BL AL PLAS INC X 20;295;2021-08-01
DIAZEPAM 10 MG COM CT BL AL PLAS INC X 20 ;217;2020-05-01
DIAZEPAM 10 MG COM CT BL AL PLAS INC X 30;21955;2021-10-01
